 287,  -1.75277e+04 
 288,  -1.75453e+04 
 289,  -1.75470e+04 
 290,  -1.75605e+04 
 292,  -1.75777e+04 
 293,  -1.75812e+04 
 294,  -1.75988e+04 
 296,  -1.76138e+04 
 297,  -1.76183e+04 
 298,  -1.76388e+04 
 300,  -1.76518e+04 
 301,  -1.76599e+04 
 302,  -1.76684e+04 
 303,  -1.76691e+04 
 304,  -1.76802e+04 
 306,  -1.77005e+04 
 308,  -1.77167e+04 
 309,  -1.77274e+04 
 310,  -1.77346e+04 
 311,  -1.77428e+04 
 312,  -1.77479e+04 
 313,  -1.77500e+04 
 314,  -1.77575e+04 
 316,  -1.77813e+04 
 318,  -1.77988e+04 
 319,  -1.78078e+04 
 320,  -1.78148e+04 
 321,  -1.78210e+04 
 322,  -1.78261e+04 
 324,  -1.78426e+04 
 325,  -1.78558e+04 
 326,  -1.78752e+04 
 327,  -1.78765e+04 
 328,  -1.78908e+04 
 330,  -1.79035e+04 
 332,  -1.79129e+04 
 333,  -1.79195e+04 
 334,  -1.79277e+04 
 335,  -1.79327e+04 
 336,  -1.79374e+04 
 337,  -1.79430e+04 
 339,  -1.79616e+04 
 340,  -1.79645e+04 
 341,  -1.79913e+04 
 343,  -1.80011e+04 
 344,  -1.80072e+04 
 345,  -1.80150e+04 
 347,  -1.80253e+04 
 348,  -1.80340e+04 
 349,  -1.80471e+04 
 350,  -1.80497e+04 
 351,  -1.80636e+04 
 353,  -1.80737e+04 
 354,  -1.80741e+04 
 355,  -1.80898e+04 
 357,  -1.80994e+04 
 358,  -1.81033e+04 
 359,  -1.81142e+04 
 360,  -1.81142e+04 
 361,  -1.81249e+04 
 363,  -1.81385e+04 
 364,  -1.81389e+04 
 365,  -1.81537e+04 
 367,  -1.81661e+04 
 368,  -1.81734e+04 
 369,  -1.81898e+04 
 371,  -1.81983e+04 
 372,  -1.82045e+04 
 373,  -1.82115e+04 
 374,  -1.82123e+04 
 375,  -1.82217e+04 
 377,  -1.82355e+04 
 379,  -1.82438e+04 
 380,  -1.82513e+04 
 381,  -1.82571e+04 
 382,  -1.82642e+04 
 383,  -1.82681e+04 
